sha1sum; evasion; bitmap
dacbdc2f420ecb4eb3b22dae3e01271c87a1df71; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
76656811db4761193c29df9c1bd9004366471cae; ability to retrieve system default language identifier, detecting debugger by checking debug port, trying to detect analysis virtual environment (pnp device detection); 010000000000000
9578d14cca4d9076b8e53c924b894ebacdf9bcc9; trying to detect analysis virtual environment (bios detection); 000000001000000
8dafd4f8b01dc66a9a1fc44c12fb70616d2ee070; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
a63d2261623ae6598278f33ba8d59540b211a053; searching for installed programs (antimalware software), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (motherboard detection), trying to enumerate security products installed on the system from wmi; 000000001000000
87249b535b0658239eeb26020c7aab55c02e04e3; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
72bd17db79de1d7420487fa591711f31f19e48ef; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
df877fb1cf9b1215461965b80533be39f413e1f7; detecting the presence of wine, possibly stalling against analysis environment (sleep), potential detection of analysis tools (dbghelp.dll), potential detection of virtual environment (sandboxie), searching for specific processes: explorer.exe (system injection target), trying to detect analysis virtual environment (analysis path detection), trying to detect analysis virtual environment (malware analysis sandbox detection), trying to detect analysis virtual environment (user detection); 100000000000000
cf2a51e4ac50d929cb678431ab77430c179a62e7; detecting sandboxes by checking registry keys artifacts, trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection), trying to detect analysis virtual environment (drivers detection); 000000001110000
6a2074c08926cfb07581586275f8e342f38f873f; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
787851ec9aecdb2561b1953c71056c057fdbb7d2; disables windows error reporting for a process, trying to detect analysis virtual environment (bios detection); 000000001000000
6404a5cd2e5993fc248dd4d83f7a78760680b678; trying to detect analysis virtual environment (hdd detection); 000000000010000
602d15975954c784725dd02d5edec39366003ce9; ability to check the disk size, ability to detect if sleep() function is patched, ability to retrieve a list of keyboard layouts, trying to detect analysis virtual environment (bios detection); 000000011001000
0e3dbcb87fbdc777e14dca06358fb9503c504c75; ability to check the disk size, ability to retrieve a list of keyboard layouts, ability to retrieve the current memory availability, detecting the presence of wine, potential detection of virtual environment (ioctl_disk_get_length_info), trying to detect analysis virtual environment (hdd detection), trying to enumerate security products installed on the system from wmi; 000000010011100
79def5197ebfbfef8c149f42fb07191d84fa3d99; ability to check the disk size, detecting sandboxes by checking registry keys artifacts, possibly stalling against analysis environment (sleep), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection), trying to detect analysis virtual environment (drivers detection); 000000001111000
d2cb93375c7311a535b475d30b263357662a28fe; ability to retrieve a list of keyboard layouts, trying to detect analysis virtual environment (analysis path detection), trying to detect analysis virtual environment (malware analysis sandbox detection); 000000010000000
4db5e0b195f5ba91720fff1fe6de79591da4e277; detecting the presence of wine, possibly stalling against analysis environment (sleep), potential detection of analysis tools (dbghelp.dll), potential detection of virtual environment (sandboxie), searching for specific processes: explorer.exe (system injection target), trying to detect analysis virtual environment (analysis path detection), trying to detect analysis virtual environment (malware analysis sandbox detection), trying to detect analysis virtual environment (user detection); 100000000000000
0b303b887562678aa4bd3672425e98e8b9707ec0; delaying execution by using ping.exe utility, searching for specific processes: avastsvc.exe (anti-malware detection), searching for specific processes: vsserv.exe (anti-malware detection), switching processor mode from 32 to 64 bits (emulation escape), trying to detect analysis virtual environment (pnp device detection); 100001000000000
6330deefea42bfeb82bfbfe723b94a9f4181f46f; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
3b7d35939543615e4f4086b33624e1a63f146193; ability to check the disk size, ability to detect if sleep() function is patched, ability to retrieve a list of keyboard layouts, ability to retrieve the current memory availability, trying to detect analysis virtual environment (bios detection); 000000011001100
92954c8e543afa846dc7e5ca8c1a725a960210af; ability to check the disk size, ability to detect if sleep() function is patched, ability to retrieve a list of keyboard layouts, trying to detect analysis virtual environment (bios detection); 000000011001000
f23fe33f104420a0410463556e70c16fbddbedee; trying to detect analysis virtual environment (timing analysis detection), trying to forbid debugging (detecting process debug handle), trying to forbid debugging (hiding threads from debugger); 010100000000000
207d9901ad9540ac5c363e7f01a584761d53cb0f; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
cf16e28e004a5320aaeafbcf083107446bae8c07; ability to check the disk size, ability to retrieve the current memory availability, checking for specific image filename, trying to detect analysis virtual environment (timing analysis detection); 000100000001100
f3bc5c0b3724a60d1bc3b0586ad1602078e34b5a; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
4d58b9fafd3afb2b314076dcec074c10fc7bf89e; detecting analysis environment by checking sandbox name, searching for specific processes: msascui.exe (anti-malware detection), trying to detect analysis virtual environment (hdd detection); 100000000010000
15119b5683b17f55a4d770f2ceb7fb679878ca55; trying to detect analysis virtual environment (hdd detection); 000000000010000
4f24cfbcd31142da920d61014ed3818c38af7dc7; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
505599fea2512de7dffc5777141d7755941a56ee; detecting sandboxes by checking registry keys artifacts, trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection), trying to detect analysis virtual environment (drivers detection), trying to detect analysis virtual environment (installed applications detection); 000000001110000
261619fd1fc2589029b55f97b13bf5de0aa853a4; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
5c273d0301894bd5e022fa90a41dc684596b56da; disables windows error reporting for a process, trying to detect analysis virtual environment (bios detection); 000000001000000
580d277d6810009d4257f6fb400faff287a89c51; searching for installed programs (antimalware software), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (motherboard detection), trying to enumerate security products installed on the system from wmi; 000000001000000
cfc59e5b0556e3306aeb6bfc38b2f4200f412277; disables windows error reporting for a process, trying to detect analysis virtual environment (bios detection); 000000001000000
eb6d6550f23116a4ccc2b35853e3908afe30cf82; potential detection of analysis tools (dbghelp.dll), self-modifying code at runtime, trying to detect analysis virtual environment (hdd detection); 000000000010000
45c8501fffae793ffb12cfeb9a840db61649fd02; possibly stalling against analysis environment (sleep), searching for running programs (analysis tools), trying to detect analysis virtual environment (hdd detection), trying to detect analysis virtual environment (window name detection); 000000000010000
e3aa22dfe88854e22cae723240291bf2c1dcc0cb; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
e6fcffe8572fa1912a6fa566a1aedde0dbb23781; trying to detect analysis virtual environment (bios detection); 000000001000000
ea82c7b69208c71abddef2f387184f6b7f684f8f; trying to detect analysis virtual environment (bios detection); 000000001000000
ec3292f1794842cb3f407032c78d253a330f2f19; disables windows error reporting for a process, trying to detect analysis virtual environment (bios detection); 000000001000000
e3f7a157cf0ee6b70375c92f0c83da03d708e8ef; searching for specific processes, trying to detect analysis virtual environment (timing analysis detection); 100100000000000
950082d5a77ffc0b61e1bd33b57bce1ba2c57bc9; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
2afbb1922fbb553874d70d18c26b4f4931801ce7; ability to retrieve a list of keyboard layouts, ability to retrieve system default language identifier, ability to retrieve the current memory availability, checking for specific image filename, possibly stalling against analysis environment (sleep), searching for specific processes: explorer.exe (system injection target), searching for specific processes: wclnt.exe (e-banking client injection target), timing detection (rdtsc_gettickcount), trying to detect analysis virtual environment (timing analysis detection); 100100110000100
6dc8c2f743a71207f25dfb98d84be320b46d1dfa; possibly stalling against analysis environment (sleep), timing detection (rdtsc_gettickcount), trying to detect analysis virtual environment (timing analysis detection); 000100100000000
d04cb02cad85c787a2b9ba43c816d88fb16dcdbd; checking for specific image filename, searching for specific processes: msascui.exe (anti-malware detection), trying to detect analysis virtual environment (hdd detection); 100000000010000
d7769417822a707a97fdbfd329cde9194b0a07f1; ability to check the disk size, possibly stalling against analysis environment (sleep), trying to detect analysis virtual environment (guest modules detection), trying to enumerate security products installed on the system from wmi; 000000000001000
544f67e9554700d0ef7ff72a12d435b72d8d460b; possibly stalling against analysis environment (sleep), searching for specific processes: vsserv.exe (anti-malware detection), timing detection (rdtsc_gettickcount), trying to detect analysis virtual environment (timing analysis detection); 100100100000000
5d40de19c8df6e1f5b2ddabf96e5fd0ccbe593b8; checking for specific image filename, searching for specific processes: msascui.exe (anti-malware detection), trying to detect analysis virtual environment (hdd detection); 100000000010000
fce63fe4a70b3284cdc7342fe237e0b8c4a6984b; ability to check the disk size, ability to retrieve the current memory availability, checking for specific image filename, trying to detect analysis virtual environment (timing analysis detection); 000100000001100
d1e1bf99eab2a4c6415a09db95fb30a8d35e6430; disables windows error reporting for a process, trying to detect analysis virtual environment (bios detection); 000000001000000
869d4078282da963c1e884b60915b383cd68ce98; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), timing detection (rdtsc_gettickcount), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110100101010000
06610d4ffd5868492d8c6104d95163e5d40f3d63; ability to check the disk size, ability to detect if sleep() function is patched, ability to retrieve a list of keyboard layouts, trying to detect analysis virtual environment (bios detection); 000000011001000
cbc4c369af10c07c8391321436ea368c948ad000; disables windows error reporting for a process, trying to detect analysis virtual environment (bios detection); 000000001000000
e20cfda10939661ddfc1a4ac3f687ed2884b9bdc; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
55e2194b6980789151c8231c8ac0c14053e3932b; detecting virtualbox by enumerating acpi registry keys, detecting the presence of wine, potential anti-vm time analysis check using rdtsc, trying to detect analysis virtual environment (timing analysis detection); 000100000000001
b1e5f6e952b0b8016dcfb630205a1a85e46e6d4c; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
88e9d8aa2ad7bee584c5c108a88a5e3e40cfa59f; disables windows error reporting for a process, trying to detect analysis virtual environment (bios detection); 000000001000000
f50fd0b7ca890743bfc12e4afa1e6be38ac3f6f4; disables windows error reporting for a process, trying to detect analysis virtual environment (bios detection); 000000001000000
565225f95b351ccd2cf9c5e18235dc0a50369b65; ability to check the disk size, ability to detect if sleep() function is patched, ability to retrieve a list of keyboard layouts, trying to detect analysis virtual environment (bios detection); 000000011001000
a04aa1b00b00cde467cd9ff6e92326ac46742bb2; checking for specific image filename, potential detection of virtual environment (sandboxie), trying to detect analysis virtual environment (guest modules detection), trying to enumerate security products installed on the system from wmi; 000000000000000
15cb9eab6b0f0ccd718a9235f07046dff100789f; disables windows error reporting for a process, trying to detect analysis virtual environment (bios detection); 000000001000000
3c84e7b8b7b67e787e5e1ab7dbda7816c054ec07; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
e74ab2e5a35248ba11b177f5a5465f83c68d4c1c; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
92b3efdebf8769b36bc81eead9ab34148a112bbf; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
a4fdb246cfb4bfda9b2ce68b651100b028d8825f; ability to check the disk size, ability to retrieve the current memory availability, checking for specific image filename, possibly stalling against analysis environment (sleep), trying to detect analysis virtual environment (bios detection); 000000001001100
fa961ba06b32b04a068de3ca0e7c419888b64664; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
009eb10c2691d1799d1067c91473f42a6edf6fa7; checking for specific image filename, timing detection (rdtsc_gettickcount), trying to detect analysis virtual environment (timing analysis detection), trying to forbid debugging (detecting process debug handle), trying to forbid debugging (hiding threads from debugger); 010100100000000
80cb1dee9959eb802c15faf8fa3612aac398b428; detecting the presence of wine, possibly stalling against analysis environment (sleep), potential detection of analysis tools (dbghelp.dll), potential detection of virtual environment (sandboxie), searching for specific processes: explorer.exe (system injection target), trying to detect analysis virtual environment (analysis path detection), trying to detect analysis virtual environment (malware analysis sandbox detection), trying to detect analysis virtual environment (user detection); 100000000000000
aa46a39e5ccc2929d21091add990b4349e2d00fc; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
47266ac6f09123a366f8b7f7be612c4380b0657a; detecting the presence of wine, possibly stalling against analysis environment (sleep), potential detection of analysis tools (dbghelp.dll), potential detection of virtual environment (sandboxie), searching for specific processes: explorer.exe (system injection target), trying to detect analysis virtual environment (analysis path detection), trying to detect analysis virtual environment (malware analysis sandbox detection), trying to detect analysis virtual environment (user detection); 100000000000000
125b11ba310e4d80ff0b6fe758c1690f6f27c60a; disables windows error reporting for a process, trying to detect analysis virtual environment (bios detection); 000000001000000
b53c940c205995848ecb548d844f475a89bc2447; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
b5ca69ffcb4d52bbaad81cc07402c95a44f1ae9c; ability to retrieve a list of keyboard layouts, detecting the presence of wine, potential detection of virtual environment (ioctl_disk_get_length_info), trying to detect analysis virtual environment (hdd detection), trying to enumerate security products installed on the system from wmi; 000000010011000
c68602025bb31b1400a52d3811b1fb17e8e707ba; detecting the presence of wine, possibly stalling against analysis environment (sleep), potential detection of analysis tools (dbghelp.dll), potential detection of virtual environment (sandboxie), searching for specific processes: explorer.exe (system injection target), trying to detect analysis virtual environment (analysis path detection), trying to detect analysis virtual environment (malware analysis sandbox detection), trying to detect analysis virtual environment (user detection); 100000000000000
7cf5f5f16e505fc6bcd6b2962ba8f8ba7f0030f3; detecting virtualbox by enumerating acpi registry keys, detecting debugger by checking debug port, detecting debugger by checking windows class name, detecting the presence of wine, possibly stalling against analysis environment (sleep), potential anti-vm time analysis check using rdtsc, trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (timing analysis detection), trying to forbid debugging (debug drivers detection), trying to forbid debugging (hiding threads from debugger); 010100001100001
d99af4b7a543f7cf819f8b0a8c26d9150b452a8b; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
5c6365d6d1d4f0225944577bb0cc9e1fd9088c53; disables windows error reporting for a process, trying to detect analysis virtual environment (bios detection); 000000001000000
c5c05f811fee76a394f6030a33de584e5a8ee3bb; trying to detect analysis virtual environment (pnp device detection); 000000000000000
d984d94ea5d2f37a16ede6ea8e216df592785c09; ability to detect if sleep() function is patched, disables windows error reporting for a process, trying to detect analysis virtual environment (bios detection); 000000001000000
549fe7591ce06d5a2454d53984c872e8e1100740; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
febf1dd6fc69ca544f20d17e61d50edbdb6bb128; detecting the presence of wine, possibly stalling against analysis environment (sleep), potential detection of analysis tools (dbghelp.dll), potential detection of virtual environment (sandboxie), searching for specific processes: explorer.exe (system injection target), trying to detect analysis virtual environment (analysis path detection), trying to detect analysis virtual environment (malware analysis sandbox detection), trying to detect analysis virtual environment (user detection); 100000000000000
425ef37060e27e9fb2eeeb26017d7dfce93bfa11; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
bdd6718c5b64abdaf445e417fe45d2f66251fd3e; ability to check the disk size, ability to retrieve system default language identifier, searching for specific processes: msnmsgr.exe (messenger injection target), timing detection (rdtsc_gettickcount), trying to detect analysis virtual environment (bios detection); 100100101001000
57c82bde57ff587645f0e4477b8c88501f0a7b70; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
77f88d99ab4fa358121177f1f92ae7ccba243823; trying to detect analysis virtual environment (timing analysis detection); 000100000000000
f8c62ac237151db8b0434c59c8e2e315ef1bd693; detecting virtualbox by enumerating acpi registry keys, detecting debugger by checking debug port, detecting the presence of wine, potential anti-vm time analysis check using rdtsc, trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (timing analysis detection), trying to forbid debugging (debug drivers detection), trying to forbid debugging (hiding threads from debugger); 010100001100001
a0a5e33ff47023e6bbc830ca31cf822b3c5d904c; detecting debugger by checking debug port, timing detection (rdtsc_gettickcount), trying to detect analysis virtual environment (timing analysis detection), trying to forbid debugging (detecting process debug handle), trying to forbid debugging (hiding threads from debugger); 010100100000000
d5e471c8623d653e5fd14c9c2b43bbb27b0e1c27; disables windows error reporting for a process, trying to detect analysis virtual environment (bios detection); 000000001000000
2ca170d81a8f0eecd9b40c13fefa51f5520728a6; ability to check the disk size, ability to retrieve the current memory availability, delaying execution by using ping.exe utility, trying to detect analysis virtual environment (bios detection); 000000001001100
cac366f177b87b7aeab1f27cf15fa9dee2b3cd82; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
31288c0b04f2d0fd51bfda744ba0d6fac9eac6b9; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
5d8d81625fa7e450218dab4857ee0b08bc70b9ce; ability to check the disk size, ability to retrieve the current memory availability, delaying execution by using ping.exe utility, trying to detect analysis virtual environment (bios detection); 000000001001100
21a0eaa7b1335daa8259198110cd904b572e23a6; detecting virtualbox by enumerating acpi registry keys, detecting debugger by checking debug port, detecting the presence of wine, potential anti-vm time analysis check using rdtsc, trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (timing analysis detection), trying to enumerate security products installed on the system from wmi, trying to forbid debugging (debug drivers detection), trying to forbid debugging (hiding threads from debugger); 010100001100001
50f75ca115a7e566352fad0ee60ba74f0d1154e2; ability to retrieve a list of keyboard layouts, detecting debugger by checking debug port, timing detection (rdtsc_gettickcount), trying to detect analysis virtual environment (timing analysis detection), trying to enumerate security products installed on the system from wmi; 010100110000000
ca328a258aa6bc8134a389ea66418ca96ec5d124; disables windows error reporting for a process, trying to detect analysis virtual environment (bios detection); 000000001000000
cf7c954fb2b2144a44c7ae7482ad3d0af2e97b71; detecting the presence of wine, possibly stalling against analysis environment (sleep), potential detection of analysis tools (dbghelp.dll), potential detection of virtual environment (sandboxie), searching for specific processes: explorer.exe (system injection target), trying to detect analysis virtual environment (analysis path detection), trying to detect analysis virtual environment (malware analysis sandbox detection), trying to detect analysis virtual environment (user detection); 100000000000000
6876ffb165f56d47dae7f34ead9bc89865a4a28e; ability to check the disk size, trying to detect analysis virtual environment (bios detection); 000000001001000
0123251bc87bd486ae007d41a05b47b4d4df5bcc; disables windows error reporting for a process, trying to detect analysis virtual environment (bios detection); 000000001000000
8e584c804db1377027d92ca37cda1e5b58cb52ac; detecting sandboxes by checking registry keys artifacts, trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection), trying to detect analysis virtual environment (drivers detection); 000000001110000
8d0ecb45b2da42a3398de199dd2be65274c31cb1; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
44facdc2f8b62decb63ac7d6780682b62cca7a5b; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
1b3992535ac6b293eaaf8698eb4791056c0c91ba; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
bedbeb8765913fe13fc8d07883835440a076ef76; disables windows error reporting for a process, trying to detect analysis virtual environment (bios detection); 000000001000000
58540f9e6a57086a3cdd2d56896503a07b83ac0b; detecting debugger by checking debug port, detecting debugger by checking windows class name, detecting the presence of wine, disables windows error reporting for a process, searching for specific processes: vmhgfs.sys (analysis tool detection), searching for specific processes: zonealarm.exe (anti-malware detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection), trying to detect analysis virtual environment (drivers detection), trying to forbid debugging (hiding threads from debugger); 110000001110000
1793c492cab48f018c31de077eee8361384409ff; trying to detect analysis virtual environment (guest modules detection); 000000000000000
